Date	AAPL	AMZN	CLAR	COLM	COST	DAL	DNKN	FSLR	GE	GOOG	GOOGL	IBM	MSFT	NFLX	NVDA	TCEHY	TMUS	TRIP	VFC	VTI	VWAGY	YELP
2010-07-15	35.921428999999996	122.059998	6.54	23.325001	56.549999	12.01		131.46000700000002	14.663461999999999	245.41381800000002	247.257263	130.720001	25.51	17.301428	10.72	3.514	18.639999		19.014999	55.849998	9.31	
2010-07-16	35.700001	118.489998	6.49	22.5	54.98	11.72		128.919998	13.990385	228.31999199999998	230.035034	128.029999	24.889999	16.912857000000002	10.05	3.484	17.66		18.217501000000002	54.23	9.325	
2010-07-19	35.082859	119.940002	6.59	22.219998999999998	54.82	11.38		131.550003	14.057692999999999	231.58377099999998	233.32331800000003	129.78999299999998	25.23	16.985714	10.46	3.61	17.6		18.1975	54.540001000000004	9.325	
2010-07-20	35.984287	120.099998	6.6	23.004998999999998	55.09	11.53		136.220001	14.365385	239.23898300000002	241.036041	126.550003	25.48	17.198572	10.72	3.57	18.1		18.75	55.169998	9.305	
2010-07-21	36.32	117.43	6.53	23.129998999999998	53.610001000000004	10.9		135.100006	14.269231	237.20719900000003	238.98898300000002	125.269997	25.120001000000002	17.092857000000002	10.37	3.528	17.68		18.49	54.48	9.275	
2010-07-22	37.002857	120.07	6.7	24.110001	54.900002	11.46		137.679993	14.625	240.83857700000002	242.64764399999999	127.470001	25.84	14.794285999999998	10.54	3.57	17.959999		19.6	55.689999	9.55	
2010-07-23	37.134285	118.870003	6.7	24.674999	55.950001	11.45		139.990005	15.105769	243.446609	245.27526899999998	128.380005	25.809998999999998	15.385715	10.36	3.578	18.280001000000002		19.945	56.259997999999996	9.7	
2010-07-26	37.040001000000004	118.400002	6.72	24.85	55.709998999999996	11.98		139.399994	15.519231	242.905136	244.72973599999997	128.41000400000001	26.1	14.684285999999998	10.55	3.584	18.559998999999998		20.469998999999998	56.950001	9.565	
2010-07-27	37.725716	117.129997	6.65	24.375	57.209998999999996	11.71		136.740005	15.557692999999999	244.72331200000002	246.561554	128.630005	26.16	14.87	10.46	3.652	18.18		20.09	56.880001	9.52	
2010-07-28	37.279999	117.129997	6.61	24.049999	56.509997999999996	11.54		137.03999299999998	15.432692999999999	240.610062	242.417419	128.429993	25.950001	14.33	10.13	3.74	17.620001000000002		19.885	56.48	9.4	
2010-07-29	36.872856	116.860001	6.86	24.08	56.209998999999996	11.69		135.5	15.528846	240.92799399999998	242.737732	128.020004	26.030001000000002	14.002857	9.13	3.796	17.74		19.807501000000002	56.189999	9.55	
2010-07-30	36.75	117.889999	6.79	24.504998999999998	56.709998999999996	11.88		125.449997	15.5	240.858444	242.667664	128.399994	25.809998999999998	14.65	9.19	3.886	17.9		19.8325	56.25	9.55	
2010-08-02	37.407143	120.07	6.73	24.950001	56.84	12.61		126.139999	15.778846	243.620483	245.45045499999998	130.759995	26.33	14.554286	9.18	3.93	18.24		20.225	57.459998999999996	9.655	
2010-08-03	37.418571	122.41999799999999	6.97	24.575001	56.549999	12.15		126.699997	15.769231	243.33235200000001	245.160156	130.369995	26.16	14.915714000000001	8.94	3.914	17.6		19.870001000000002	57.150002	9.61	
2010-08-04	37.568573	127.58000200000001	6.82	25.375	57.400002	11.86		131.449997	15.846154	251.52407799999997	253.413406	131.270004	25.73	15.447142999999999	9.32	3.98	17.58		20.275	57.599998	9.605	
2010-08-05	37.385715000000005	127.83000200000001	6.79	25.200001	56.459998999999996	11.8		129.729996	15.884615	252.408325	254.304306	131.830002	25.370001000000002	15.79	9.44	3.954	18.9		20.1975	57.48	9.625	
2010-08-06	37.155716	128.320007	6.65	25.25	56.540001000000004	11.81		129.33999599999999	15.817307000000001	248.49379	250.360367	130.139999	25.549999	16.902857	9.55	3.902	18.219998999999998		20.145	57.27	9.645	
2010-08-09	37.392857	128.830002	6.6	25.325001	57.16	12.19		129.949997	15.75	251.042206	252.927933	132.0	25.610001	16.700001	9.64	3.99	17.98		20.125	57.57	9.61	
2010-08-10	37.058571	130.0	6.37	25.4	56.98	11.8		129.220001	15.625	250.227509	252.10710099999997	131.83999599999999	25.07	17.858572	9.24	4.0	16.92		20.065001000000002	57.209998999999996	9.575	
2010-08-11	35.741428000000006	125.889999	6.3	24.790001	55.869999	11.36		125.440002	15.096154	244.281189	246.116119	129.830002	24.860001	18.067142	8.88	3.77	17.0		19.465	55.52	9.245	
2010-08-12	35.970001	126.559998	6.25	24.545	55.669998	11.48		124.650002	14.903846	244.41531400000002	246.25125099999997	128.300003	24.49	19.007143	8.96	3.7	17.6		19.2775	55.209998999999996	9.3	
2010-08-13	35.585712	124.690002	6.3	23.924999	55.310001	11.55		124.519997	14.788461999999999	241.60360699999998	243.418411	127.870003	24.4	18.894285	9.39	3.724	17.52		19.127501000000002	55.0	9.18	
2010-08-16	35.377144	126.07	6.34	24.110001	55.369999	11.48		125.050003	14.865385	241.226059	243.03804	127.769997	24.5	19.602857999999998	9.15	3.74	17.82		19.1525	54.950001	9.17	
2010-08-17	35.995715999999994	128.860001	6.54	24.370001000000002	55.830002	11.36		125.860001	14.980769	243.675125	245.50550800000002	128.449997	24.709999	18.995714000000003	9.27	3.782	18.120001000000002		19.455	55.73	9.325	
2010-08-18	36.152859	129.649994	6.43	24.65	55.68	11.36		125.08000200000001	15.096154	239.517166	241.316315	129.389999	24.82	17.957144	9.32	3.754	18.120001000000002		19.415001	55.860001000000004	9.4	
2010-08-19	35.697144	127.57	6.39	24.315001000000002	55.009997999999996	10.78		123.209999	14.663461999999999	232.472992	234.219223	128.899994	24.440001000000002	18.32	9.88	3.76	17.76		18.985001	54.880001	9.325	
2010-08-20	35.662857	127.760002	6.31	24.375	55.040001000000004	10.53		125.029999	14.451923	229.517212	231.241241	127.5	24.23	18.565714	9.97	3.818	17.959999		18.885	54.689999	9.195	
2010-08-23	35.114284999999995	126.599998	6.29	24.055	54.900002	10.47		126.290001	14.317307000000001	230.535583	232.267273	126.470001	24.280001000000002	18.128571	9.82	3.8	17.799999		18.825001	54.400002	9.25	
2010-08-24	34.275715000000005	124.529999	6.17	23.59	55.599998	9.96		125.160004	14.009615	224.23655699999998	225.920914	124.900002	24.040001	17.325714	9.72	3.648	17.799999		18.620001000000002	53.619999	9.02	
2010-08-25	34.698570000000004	126.849998	6.17	24.110001	57.07	10.03		124.980003	14.009615	225.841125	227.53753700000001	125.269997	24.1	17.75	9.92	3.558	18.16		18.6775	53.790001000000004	8.89	
2010-08-26	34.325714000000005	124.860001	6.03	23.555	56.279999	10.04		126.68	13.942307000000001	224.032883	225.71571400000002	122.779999	23.82	17.977142	9.8	3.566	17.940001000000002		18.297501	53.459998999999996	8.94	
2010-08-27	34.517143	126.639999	6.3	24.115	56.189999	10.46		128.880005	14.144231	227.93252599999997	229.644638	124.730003	23.93	18.014286	10.12	3.654	18.08		18.469998999999998	54.380001	9.145	
2010-08-30	34.642857	123.790001	6.31	23.52	56.07	10.37		126.279999	13.961538000000001	224.882355	226.571579	123.400002	23.639999	17.585714000000003	9.64	3.652	17.799999		18.202499	53.59	9.1	
2010-08-31	34.728573	124.83000200000001	6.27	23.305	56.5	10.46		127.849998	13.923077	223.555984	225.235229	123.129997	23.469998999999998	17.931429	9.33	3.666	17.879998999999998		17.6425	53.599998	9.125	
2010-09-01	35.761429	132.490005	6.19	24.465	57.790001000000004	10.68		130.169998	14.432692999999999	228.677673	230.39540099999996	125.769997	23.9	19.272858	9.4	3.72	18.440001000000002		18.3125	55.169998	9.37	
2010-09-02	36.024284	135.21000700000002	6.31	25.865	58.59	10.84		134.889999	14.567307000000001	230.09346000000002	231.821823	125.040001	23.940001000000002	19.714285	9.57	3.67	18.74		18.567498999999998	55.75	9.465	
2010-09-03	36.967144	138.78999299999998	6.41	26.280001000000002	58.57	11.05		136.449997	14.798077	233.630463	235.38539100000003	127.58000200000001	24.290001	19.782857999999997	9.9	3.782	19.059998999999998		18.895	56.490002000000004	9.475	
2010-09-07	36.830002	137.220001	6.31	25.549999	58.639998999999996	10.67		134.78999299999998	14.846154	230.69952400000003	232.43243399999997	125.949997	23.959999	20.255714	9.99	3.83	18.940001000000002		18.7075	55.880001	9.285	
2010-09-08	37.560001	139.139999	6.35	25.690001000000002	59.209998999999996	10.69		137.25	15.096154	233.769562	235.52552799999998	126.08000200000001	23.93	20.857143	10.32	3.848	19.139999		18.772499	56.169998	9.38	
2010-09-09	37.581429	140.380005	6.32	25.625	58.939999	10.63		138.33999599999999	15.298077	236.55146800000003	238.328323	126.360001	24.01	20.811428	10.18	3.89	19.52		18.7675	56.450001	9.52	
2010-09-10	37.630001	142.440002	6.16	25.934998999999998	59.540001000000004	10.54		138.41000400000001	15.365385	236.53158599999998	238.308304	127.989998	23.85	20.879998999999998	10.07	3.86	19.48		18.877501000000002	56.689999	9.855	
2010-09-13	38.148571000000004	145.070007	6.25	26.65	60.049999	10.65		138.850006	15.625	239.57678199999998	241.376373	129.610001	25.110001	21.134285000000002	10.64	3.922	19.719998999999998		19.0525	57.41	10.175	
2010-09-14	38.294284999999995	145.75	6.29	27.5	61.040001000000004	11.18		141.270004	15.538461999999999	238.662735	240.45546000000002	128.850006	25.030001000000002	20.950001	10.54	3.984	19.540001		19.297501	57.400002	10.275	
2010-09-15	38.602856	145.449997	6.15	27.655001000000002	61.189999	11.5		140.259995	15.711538000000001	238.767044	240.560562	129.429993	25.120001000000002	20.445715	10.56	3.942	19.459999		19.51	57.59	10.265	
2010-09-16	39.509997999999996	148.130005	6.15	27.844998999999998	61.240002000000004	11.58		144.740005	15.605769	238.975693	240.770767	129.669998	25.33	20.071428	10.57	3.986	19.059998999999998		19.4	57.57	10.385	
2010-09-17	39.338570000000004	148.320007	5.98	28.355	61.290001000000004	11.18		144.880005	15.663461999999999	243.491318	245.320328	130.190002	25.219998999999998	20.065714	10.55	3.98	18.92		19.370001000000002	57.599998	10.425	
2010-09-20	40.46143	151.300003	6.21	28.610001	61.279999	11.55		145.820007	15.913461999999999	252.497742	254.394394	131.78999299999998	25.43	20.412857000000002	10.71	4.08	19.780001000000002		19.73	58.549999	10.56	
2010-09-21	40.53857	150.729996	6.14	28.445	61.27	11.95		146.0	15.884615	255.07101400000002	256.987	131.979996	25.15	21.028572	11.29	4.134	19.719998999999998		19.610001	58.41	10.77	
2010-09-22	41.107143	151.830002	6.03	28.325001	62.330002	11.42		143.550003	15.865385	256.332794	258.25827000000004	132.570007	24.610001	22.418571	11.39	4.074	20.299999		19.485001	58.099998	10.75	
2010-09-23	41.274284	152.850006	6.08	28.440001000000002	62.5	11.32		143.229996	15.519231	255.080948	256.997009	131.669998	24.43	22.924286	11.62	4.024	19.860001		19.327499	57.599998	10.5	
2010-09-24	41.759997999999996	160.729996	6.2	28.594998999999998	64.050003	11.7		147.08999599999999	16.01923	261.941315	263.908905	134.110001	24.780001000000002	23.172857	12.26	4.18	20.219998999999998		19.754998999999998	58.52	10.95	
2010-09-27	41.594284	159.369995	6.25	28.754998999999998	63.73	11.39		147.91000400000001	15.798077	263.491241	265.470459	134.649994	24.73	23.57	12.0	4.34	20.799999		19.9175	58.27	10.945	
2010-09-28	40.98	159.699997	6.44	29.43	65.0	11.59		148.520004	15.807692999999999	261.881714	263.848846	134.889999	24.68	23.122857999999997	11.97	4.414	20.700001		20.18	58.599998	11.025	
2010-09-29	41.052856	158.990005	6.48	29.24	64.66999799999999	11.59		149.270004	15.730769	262.14004500000004	264.1091	135.479996	24.5	24.375713	11.88	4.36	20.98		20.2125	58.5	11.15	
2010-09-30	40.535713	157.059998	6.55	29.219998999999998	64.489998	11.64		147.350006	15.625	261.196167	263.158173	134.139999	24.49	23.165714	11.68	4.386	20.92		20.254998999999998	58.369999	11.05	
2010-10-01	40.360001000000004	153.71000700000002	6.77	29.155001000000002	65.050003	12.01		147.229996	15.730769	261.111725	263.073059	135.639999	24.379998999999998	22.094286	11.35	4.372	21.860001		20.205	58.630001	10.875	
2010-10-04	39.805714	155.389999	7.09	28.92	64.559998	11.51		142.270004	15.480769	259.487274	261.43643199999997	135.25	23.91	22.341429	11.24	4.398	21.620001000000002		20.202499	58.110001000000004	10.385	
2010-10-05	41.277142	160.869995	7.09	29.535	64.660004	11.83		142.630005	15.875	267.375977	269.38439900000003	137.66000400000001	24.35	22.308571	11.32	4.376	21.940001000000002		20.65	59.32	10.69	
2010-10-06	41.312859	155.399994	6.7	29.5	65.410004	11.78		138.639999	16.25	265.448517	267.44244399999997	137.83999599999999	24.43	21.467142000000003	10.78	4.4	22.120001000000002		20.577499	59.259997999999996	10.7	
2010-10-07	41.317142	156.270004	6.7	29.51	65.260002	11.77		140.559998	16.39423	263.29254199999997	265.270264	138.720001	24.530001000000002	21.632856	10.7	4.342	21.860001		20.6175	59.18	11.005	
2010-10-08	42.009997999999996	155.550003	6.66	30.105	64.290001	11.4		137.619995	16.461538	266.442047	268.443451	138.850006	24.57	21.377142000000003	10.86	4.46	21.92		21.0825	59.580002	11.17	
2010-10-11	42.194286	153.029999	6.75	30.309998999999998	64.32	11.24		139.5	16.307692000000003	267.679016	269.689697	139.66000400000001	24.59	21.955714999999998	10.81	4.556	21.58		21.309998999999998	59.669998	11.1952	
2010-10-12	42.648571000000004	156.479996	6.78	30.280001000000002	63.34	11.42		137.009995	16.528847	268.94577000000004	270.965973	139.850006	24.83	22.198572	11.02	4.738	21.52		21.217501000000002	59.880001	11.425	
2010-10-13	42.877144	155.169998	6.93	30.040001	63.360001000000004	11.58		136.929993	16.615385	269.894592	271.92193599999996	140.369995	25.34	22.087142999999998	11.34	4.87	22.059998999999998		21.16	60.349998	11.485	
2010-10-14	43.187141	155.529999	6.95	29.0	63.18	11.45		142.270004	16.5	268.71725499999997	270.735748	141.5	25.23	21.825714	11.16	4.718	20.82		21.485001	60.189999	11.61	
2010-10-15	44.962856	164.639999	6.99	28.885	63.700001	11.38		144.559998	15.673077	298.781708	301.026031	141.059998	25.540001	22.245714000000003	11.29	4.772	21.299999		21.4925	60.240002000000004	11.55	
2010-10-18	45.42857	163.559998	6.99	28.98	63.209998999999996	11.51		147.070007	15.625	306.859192	309.164154	142.830002	25.82	21.857143	11.36	4.826	21.68		21.6425	60.57	11.5	
2010-10-19	44.212856	158.669998	6.9	28.424999	62.209998999999996	11.7		143.919998	15.451923	301.95111099999997	304.219208	138.029999	25.1	21.332857	11.29	4.72	21.08		21.4025	59.689999	10.995	
2010-10-20	44.361427	158.669998	7.11	28.645	62.610001000000004	12.97		143.389999	15.432692999999999	302.025604	304.294281	139.070007	25.309998999999998	21.878571	11.29	4.7	21.379998999999998		21.865	60.290001000000004	11.225	
2010-10-21	44.217144	164.970001	7.09	28.754998999999998	63.599998	13.53		145.070007	15.480769	304.01767	306.3013	139.830002	25.42	24.67	11.09	4.752	20.92		21.297501	60.389998999999996	11.55	
2010-10-22	43.924285999999995	169.130005	6.96	26.264999	64.029999	13.18		145.550003	15.442307000000001	304.285919	306.571564	139.669998	25.379998999999998	24.014286	11.8	4.75	21.219998999999998		21.5	60.57	12.125	
2010-10-25	44.119999	169.0	6.99	25.940001000000002	64.110001	13.47		147.149994	15.442307000000001	306.258087	308.558563	139.83999599999999	25.190001000000002	23.834286	11.91	4.798	21.059998999999998		21.3125	60.77	12.7	
2010-10-26	44.007141	169.949997	6.9	25.805	63.68	13.33		148.149994	15.538461999999999	307.3013	309.609619	140.669998	25.9	25.374287	11.87	4.7	21.139999		21.41	60.759997999999996	12.65	
2010-10-27	43.975716	167.509995	6.95	26.245001000000002	62.98	13.78		150.300003	15.490385	306.243195	308.54354900000004	141.429993	26.049999	25.5	12.04	4.606	20.58		20.727501	60.639998999999996	12.7	
2010-10-28	43.605713	166.83999599999999	6.94	26.07	62.799999	13.88		151.149994	15.461538000000001	307.29135099999996	309.599609	140.899994	26.280001000000002	25.1	12.05	4.558	20.66		20.959999	60.639998999999996	13.135	
2010-10-29	42.997143	165.229996	7.12	26.125	62.77	13.89		137.679993	15.403846	304.867126	307.157166	143.600006	26.67	24.795713	12.02	4.622	20.799999		20.809998999999998	60.720001	13.37	
2010-11-01	43.454285	162.580002	6.8	26.07	63.279999	13.72		134.440002	15.336538000000001	305.512939	307.8078	143.320007	26.950001	23.91	12.04	4.81	21.02		20.817498999999998	60.73	13.12	
2010-11-02	44.194286	164.610001	6.98	26.18	63.720001	13.85		137.639999	15.326923	305.81100499999997	308.108093	143.83999599999999	27.389999	24.515715	12.29	4.858	21.559998999999998		20.8325	61.209998999999996	13.225	
2010-11-03	44.685715	168.470001	7.05	26.32	63.16	14.19		137.639999	15.442307000000001	308.086182	310.400391	144.169998	27.030001000000002	24.494286	12.38	4.868	21.68		20.7775	61.459998999999996	13.525	
2010-11-04	45.467144	168.929993	7.05	26.74	65.480003	14.18		136.479996	15.875	310.117981	312.447449	146.78999299999998	27.139999	23.974285000000002	12.4	4.67	22.74		20.8825	62.66	13.85	
2010-11-05	45.304287	170.770004	7.09	27.08	65.400002	14.26		138.830002	16.086538	310.520355	312.852844	146.919998	26.85	24.014286	12.61	4.72	23.440001000000002		21.2425	62.939999	13.815	
2010-11-08	45.517143	171.990005	7.05	26.83	64.809998	14.09		140.259995	16.067307999999997	311.359894	313.6987	146.46000700000002	26.809998999999998	24.161428	12.66	4.562	24.42		21.0825	62.860001000000004	13.755	
2010-11-09	45.154284999999994	170.270004	6.9	27.215	64.220001	13.86		138.619995	15.980769	310.39120499999996	312.722717	146.139999	26.950001	24.351429	12.59	4.73	23.959999		20.7575	62.369999	13.85	
2010-11-10	45.432858	173.330002	6.81	26.59	64.449997	13.54		140.110001	15.913461999999999	309.42746	311.75174	146.550003	26.940001000000002	25.267143	12.74	4.58	24.219998999999998		20.1075	62.639998999999996	13.7	
2010-11-11	45.235714	170.369995	7.05	26.575001	65.349998	13.54		140.949997	15.721154	306.600861	308.9039	145.429993	26.68	25.02	12.61	4.572	24.360001		20.215	62.470001	13.65	
2010-11-12	44.004284000000006	165.679993	7.0	26.4	65.199997	13.46		138.389999	15.625	299.69577000000004	301.94696	143.740005	26.27	24.714285	13.26	4.528	24.26		19.84	61.68	13.85	
2010-11-15	43.862858	158.899994	7.11	26.395	65.480003	13.2		139.66000400000001	15.576923	295.811035	298.03302	143.639999	26.200001	24.042856	13.1	4.58	23.459999		19.940001000000002	61.59	14.025	
2010-11-16	43.084286	157.779999	6.99	26.26	65.739998	13.15		130.690002	15.25	289.97399900000005	292.152161	142.240005	25.809998999999998	23.628571	12.71	4.36	22.58		19.690001000000002	60.610001000000004	13.9	
2010-11-17	42.92857	158.350006	7.07	26.735001	67.019997	13.21		122.83000200000001	15.201923	289.88955699999997	292.067078	141.949997	25.57	23.811428	12.92	4.338	23.68		20.174999	60.709998999999996	13.99	
2010-11-18	44.061428	164.169998	6.97	26.975	66.410004	13.77		123.639999	15.423077	296.352509	298.578583	144.360001	25.84	24.047142	13.32	4.526	23.799999		20.377501000000002	61.560001	14.625	
2010-11-19	43.818573	164.820007	7.0	27.485001	66.559998	13.76		126.75	15.596154	293.506012	295.710724	145.050003	25.690001000000002	24.719998999999998	13.75	4.584	24.42		20.637501	61.810001	14.81	
